"img-link href","photo-count","list-view-price","list-view-date","celly","celly 2","celly 3","celly 4","list-view-header","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","he-lazy-image src 2","eids-badge__description","eids-badge__label","he-lazy-image src 3"
"https://www.hepsiemlak.com/kayseri-kocasinan-osmangazi-kiralik/daire/150458-7","17","15.000","31-12-2024","3 +
                          1","160 m²","Sıfır Bina","5. Kat","Mix Gayrimenkul / Erkilet Osmangazi'de Kapalı Otoparklı Kiralık Daire","Kayseri / Kocasinan / Osmangazi Mah.","https://www.hepsiemlak.com/emlak-ofisi/mix-gayrimenkul-real-estate-150458","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/5/8/4/8/3/4/ae305c46-31ca-434d-96dd-1432fd27fb99.jpg","Mix Gayrimenkul Real Estate","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/4/0/5/1/5a16df3f-a7a5-43d8-87b5-ea14b31cef97.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yakut-kiralik/daire/149945-47","26","17.250","31-12-2024","3 +
                          1","165 m²","11
                        Yaşında","9. Kat","Yakut Mh. Sinde 3+1 Merkezi Sistem Asansörlü Daire","Kayseri / Kocasinan / Yakut Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/6/6/2/3/8/3/4/56d9c070-1ad0-42dd-8e5a-16b4c85fea54.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/138294-369","16","20.000","03-01-2025","3 +
                          1","165 m²","4
                        Yaşında","12. Kat","Vb Grup- Talas Mevlana 3.5+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/5/1/3/8/3/4/1733764468948-43831510.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/149686-74","18","14.000","03-01-2025","3 +
                          1","165 m²","11
                        Yaşında","5. Kat","Talas Mevlana Mahallesi'nde Kiralık 3+1 Daire....","Kayseri / Talas / Mevlana Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/129916-287","21","13.000","03-01-2025","2 +
                          1","100 m²","112
                        Yaşında","9. Kat","Dk Gayrimenkul'den Şehir Hastanesi Karşısı Nest Projesı Kalıtesı Kiralik Daire","Kayseri / Kocasinan / Şeker Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-develi-harman-kiralik/daire/147771-11","25","15.500","03-01-2025","2 +
                          1","200 m²","10
                        Yaşında","2. Kat","Develide 2+1 Eşyalı Kiralık Daire","Kayseri / Develi / Harman Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/60779-4010","30","14.000","31-12-2024","4 +
                          1","200 m²","3
                        Yaşında","Yüksek Giriş","Kayseri Şehir Hastanesi Yanı Toki 4+1 200m2 Kiralık Daire 170/1","Kayseri / Kocasinan / Şeker Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/1/7/6/8/3/4/52fa618c-903b-4a73-b2f7-fd0998b307f2.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yavuzlar-kiralik/daire/0-43982881","14","10.000","02-01-2025","3 +
                          1","145 m²","16
                        Yaşında","1. Kat","Yavuzlarda Kaçmaz Yapılı Kiralik Daire","Kayseri / Kocasinan / Yavuzlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/8/2/8/9/3/4/1735830175499-43982881.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/0-43964591","14","21.000","31-12-2024","3 +
                          1","90 m²","5
                        Yaşında","10. Kat","Üniversite Yakını Eşyalı Kiralık 2+1 Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/5/4/6/9/3/4/1735602562-5787601-43964591.jpeg","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı",""
"https://www.hepsiemlak.com/kayseri-develi-yeni-kiralik/daire/141407-131","14","15.700","31-12-2024","3 +
                          1","138 m²","Sıfır Bina","1. Kat","Develi Polat Gayrimenkul- Yeni Mah Çarşı Merkeze Yakın Kiralık Lüx Daire","Kayseri / Develi / Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/polat-gayrimenkul-141407/hasan-polat-3977043","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/5/1/5/4/6/2/4/2af5a247-e32a-4f28-b64d-9a5033fd22ba.jpg","Polat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/4/0/7/7/9/3/67a7633b-023f-4bfa-9b8c-283551e00b10.jpg","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/4/1/4/1/1dddd06a-2c25-45cc-aaa7-a6b3e1581663.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-yesilyurt-kiralik/daire/122596-1281","27","14.250","02-01-2025","3 +
                          1","165 m²","5
                        Yaşında","2. Kat","Kiralık İldem D 3+1 İçi Boş Hemen Oturulabilir","Kayseri / Melikgazi / Yeşilyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/marvel-gayrimenkul-122596/fatma-batir-2840373","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/4/1/8/8/3/4/d96961f5-7ad2-44ff-8b8c-00fe104c95e8.jpeg","Marvel Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/7/3/0/4/8/2/b6337e8d-5e58-436f-9a27-933efce6d5d3.jpg","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/5/2/2/1/39f37a4a-5a11-4065-92c7-b7a30037b5d0.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-yildirim-beyazit-kiralik/daire/150039-32","21","150.000","31-12-2024","2 +
                          1","120 m²","1
                        Yaşında","4. Kat","Yıldırım Beyazıt Mahallesinde 2+1 Kiralık Daire","Kayseri / Melikgazi / Yıldırım Beyazıt Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/1/2/0/9/3/4/6d57bb63-80e7-4c23-a065-16885688307b.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/149686-58","21","12.000","03-01-2025","3 +
                          1","165 m²","15
                        Yaşında","12. Kat","Talas Mevlana Mahallesi 3+1 Kiralık Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/3/8/9/4/3/4/1728282239-896292-43498382.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-kilicaslan-kiralik/daire/132722-104","22","10.000","31-12-2024","3 +
                          1","140 m²","26
                        Yaşında","1. Kat","Kılıçaslan Mah Forum Karşısı 3+1 Kombili 1.Ci Kat Daire","Kayseri / Melikgazi / Kılıçaslan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/6/5/6/3/3/4/c36731a6-8564-48d4-a140-920f169751f9.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ugurevler-kiralik/daire/138162-164","13","18.400","03-01-2025","3 +
                          1","165 m²","5
                        Yaşında","1. Kat","Eskogayrimenkul |u.Evler Mh 165 M2 Full Yapılı 3+1 Kiralik Daire","Kayseri / Kocasinan / Uğurevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/esko-gayrimenkul-138162/sami-kocaoglu-3807112","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/0/9/3/5/3/4/1728903976414-43539069.jpg","Esko Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/1/1/7/0/8/3/e77a6c42-9a64-4651-9fc6-222fa98fbe37.jpg"
"https://www.hepsiemlak.com/kayseri-talas-bahcelievler-kiralik/daire/121687-647","16","11.999","31-12-2024","1 +
                          1","55 m²","Sıfır Bina","3. Kat","Talas Bahçelievlerde// Üniverisite Yakını Sıfır Eşyalı 1+1 Daire","Kayseri / Talas / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ev-dunyasi-121687","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/8/7/3/8/6/3/4/d33235e8-d296-4286-bf58-f13477d55193.jpg","Ev Dünyası","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/1/2/1/2144667b-be43-45cd-b23a-c9bd3c5fcf5b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-develi-resadiye-kiralik/daire/692460-1334","24","11.500","03-01-2025","4 +
                          1","140 m²","Sıfır Bina","Giriş Katı","Anadolu Emlak - Aşık Seyrani'de 4+1 Ultra Lüks Kiralık Daire","Kayseri / Develi / Reşadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-692460","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/0/2/0/9/1/4/6cb3e6e1-1a31-4f70-8d4c-bd0ca634babb.jpg","Anadolu Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/4/2/9/6/5b565c2c-0fd9-4810-bbd7-741603e7e1c1.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-yesilyurt-kiralik/daire/152290-324","31","13.500","03-01-2025","4 +
                          1","185 m²","Sıfır Bina","14. Kat","Kiralık İldem Yeşilyurtta İldem-E 4+1 Boş Daire","Kayseri / Melikgazi / Yeşilyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/yasar-gayrimenkul-152290","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/7/0/6/9/7/3/4/eb9a617c-4238-421e-b642-3979c262a82e.jpeg","Yaşar Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/9/2/2/5/1/41a7edb6-0d42-4db9-b423-8de23cdbfe6f.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-yakut-kiralik/daire/150039-6","32","26.000","31-12-2024","4 +
                          1","200 m²","Sıfır Bina","2. Kat","Yakut Mah. Nova Prestijde Kiralık 4,5+1 Sıfır Daire","Kayseri / Kocasinan / Yakut Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/9/6/8/8/6/3/4/d4194124-99e9-4e2e-bd18-540ed7c44b4f.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/86284-238","16","13.000","03-01-2025","2 +
                          0","100 m²","4
                        Yaşında","9. Kat","Öztoprak Ta Kiralık 2.5 Daire","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/3/9/1/8/3/4/1733550044-309372-43819366.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-seker-kiralik/daire/137301-105","14","12.500","03-01-2025","2 +
                          1","85 m²","2
                        Yaşında","3. Kat","Global Emlak Şehir Hastanesi Karşısı Kiralık Sıfır 2+1 Daire","Kayseri / Kocasinan / Şeker Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/4/2/0/5/9/3/4/18eb22c3-085a-44a9-b5c4-2f99308b7a12.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ugurevler-kiralik/daire/114166-206","13","15.000","03-01-2025","3 +
                          1","160 m²","10
                        Yaşında","4. Kat","Uğur Evler Mah. Kombili Kiralık Daire","Kayseri / Kocasinan / Uğurevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/7/9/3/0/9/3/4/1734863283714-43903972.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-talas-bahcelievler-kiralik/daire/121687-550","15","11.999","31-12-2024","1 +
                          1","60 m²","Sıfır Bina","7. Kat","Ev Dünyası//talas Bahçelievler 1+1 Sıfır Bina Sıfır Eşyalı Daire","Kayseri / Talas / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ev-dunyasi-121687","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/0/0/8/8/1/3/4/35a481b7-e237-4794-a250-cf011c513d19.jpg","Ev Dünyası","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/8/6/1/2/1/2144667b-be43-45cd-b23a-c9bd3c5fcf5b.jpg","","",""
"https://www.hepsiemlak.com/kayseri-develi-asagieverek-kiralik/daire/692460-1534","23","11.000","03-01-2025","3 +
                          1","140 m²","1
                        Yaşında","1. Kat","Babayanda Cadde Üzeri Sıfır 3+1 Kiralık Daire","Kayseri / Develi / Aşağıeverek Mah.","https://www.hepsiemlak.com/emlak-ofisi/anadolu-emlak-692460","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/4/5/9/8/3/4/fd9c7552-1cde-4837-af83-410997be2eba.jpg","Anadolu Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/4/2/9/6/5b565c2c-0fd9-4810-bbd7-741603e7e1c1.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-mimarsinan-kiralik/daire/124397-707","18","9.000","03-01-2025","3 +
                          1","120 m²","25
                        Yaşında","En Üst Kat","Fevzi Çakmakda 3+1 Kiralık Daire","Kayseri / Kocasinan / Mimarsinan Mah.","https://www.hepsiemlak.com/emlak-ofisi/gumuskalem-emlak-ve-danismanlik-124397","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/7/8/9/8/3/4/4c849e72-c326-4e58-9f80-fe97eb1f8b5d.jpg","Gümüşkalem Emlak Ve Danışmanlık","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/9/3/4/2/1/411d7dfe-0447-47bc-bbf2-0a2c4dbfb1f5.jpg","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-bahcelievler-kiralik/daire/121417-1134","18","10.000","03-01-2025","3 +
                          1","165 m²","11
                        Yaşında","9. Kat","Serkent Eras Sitelerinde Uzun Süre Oturulabilr 3+1 Kiralık Daire","Kayseri / Melikgazi / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/yigit-mulk-ofisi-121417","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/6/7/6/3/4/93fc6ece-9603-46dc-bec3-9f09fd265426.jpeg","Yiğit Mülk Ofisi","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/4/1/2/1/d9378a76-5097-4f7e-8003-88006beb1116.jpg","","",""
"https://www.hepsiemlak.com/kayseri-develi-bahcelievler-kiralik/daire/141407-197","7","10.000","31-12-2024","1 +
                          1","85 m²","Sıfır Bina","2. Kat","Develi Polat Gayrimenkul-Üniversiteye Yakın- Kiralık 2 Adet Daireler","Kayseri / Develi / Bahçelievler Mah.","https://www.hepsiemlak.com/emlak-ofisi/polat-gayrimenkul-141407/hasan-polat-3977043","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/5/0/4/4/3/4/6f4ddc51-7765-47b0-be12-487f27deac0c.jpg","Polat Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/4/0/7/7/9/3/67a7633b-023f-4bfa-9b8c-283551e00b10.jpg","","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/0/4/1/4/1/1dddd06a-2c25-45cc-aaa7-a6b3e1581663.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-yesilyurt-kiralik/daire/122596-1240","16","11.000","02-01-2025","3 +
                          1","105 m²","Sıfır Bina","7. Kat","Marvelden Kiralık 3+1 Daire","Kayseri / Melikgazi / Yeşilyurt Mah.","https://www.hepsiemlak.com/emlak-ofisi/marvel-gayrimenkul-122596/fatma-batir-2840373","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/7/3/0/4/8/2/b6337e8d-5e58-436f-9a27-933efce6d5d3.jpg","Marvel Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/5/2/2/1/39f37a4a-5a11-4065-92c7-b7a30037b5d0.jpg","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-beyazsehir-kiralik/daire/114166-204","13","9.000","03-01-2025","3 +
                          1","130 m²","20
                        Yaşında","7. Kat","Beyazşehir Mah. 7. Kat Güney Batı Cephe Kiralık Daire","Kayseri / Kocasinan / Beyazşehir Mah.","","","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-19-mayis-kiralik/daire/145044-203","18","11.999","31-12-2024","3 +
                          1","155 m²","11
                        Yaşında","12. Kat","Grand İldem Gayrimenkulden Belsinde Bakımlı Daire","Kayseri / Melikgazi / 19 Mayıs Mah.","https://www.hepsiemlak.com/emlak-ofisi/grand-ildem-gayrimenkul-145044","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/4/0/5/4/1/6fb82e16-eff1-4874-b008-5e5e1099d4a3.jpg","Grand İldem Gayrimenkul","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-cirgalan-kiralik/daire/152845-16","44","26.000","31-12-2024","4 +
                          1","300 m²","11
                        Yaşında","2. Kat","Asiltürk Gayrimenkul | Gül Kent Kiralık  4+1 Daire...!","Kayseri / Kocasinan / Cırgalan Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/9/9/3/9/3/4/ac806ef6-340a-4999-be0b-1d79294ff880.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-mevlana-kiralik/daire/148617-101","29","8.000","31-12-2024","2 +
                          1","110 m²","31
                        Yaşında","2. Kat","Adliye Arkası Kiralık 3+1 Geniş Daire, 2+1'ye Dönüştürülmüş","Kayseri / Kocasinan / Mevlana Mah.","https://www.hepsiemlak.com/emlak-ofisi/mabel-man-gayrimenkul-148617","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/2/7/1/9/3/4/052ccca2-e9a7-46b5-a842-3d9f362d7e11.jpeg","Mabel Man Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/1/6/8/4/1/59f9420f-80ca-4f05-81e4-f398577e2f6c.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-harman-kiralik/daire/131846-2453","24","20.000","31-12-2024","2 +
                          1","115 m²","Sıfır Bina","Teras Katı","Talas Bahçelievler Mahallesi'nde 2+1 Lüx Kiralık Daire","Kayseri / Talas / Harman Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-forum-131846","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/3/3/8/0/9/3/4/c400ca92-c11d-485c-937d-b3c13171821d.jpg","Remax Forum","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/8/1/3/1/332d8eb4-e4d5-4065-b02a-d0208824b378.jpg","","",""
"https://www.hepsiemlak.com/kayseri-talas-mevlana-kiralik/daire/153054-116","15","15.000","31-12-2024","3 +
                          1","135 m²","15
                        Yaşında","5. Kat","Talas Anayurt'ta Full Eşyalı 3+1 120m2 Kiralık Daire - 15.000tl","Kayseri / Talas / Mevlana Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/5/9/9/8/3/4/91b24963-cd90-477f-b17a-b4f5051788ce.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-sirintepe-kiralik/daire/150248-35","16","8.000","31-12-2024","3 +
                          1","130 m²","21
                        Yaşında","15. Kat","Rb Gayrimenkul I Mimsin Evlerinde Kiralık 3+1 Daire","Kayseri / Melikgazi / Şirintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/rabia-birgin-gayrimenkul-ve-danismanlik-150248/rabia-birgin-4249309","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/4/7/9/8/3/4/787d8ddb-497e-4397-bd08-c312fb01263e.jpg","Rabia Birgin Gayrimenkul Ve Danışmanlık","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/9/0/3/9/4/2/4/41184fe8-7582-41dd-bf4b-cd466674d680.jpg"
"https://www.hepsiemlak.com/kayseri-melikgazi-gokkent-kiralik/daire/120578-1528","35","11.000","31-12-2024","3 +
                          1","150 m²","5
                        Yaşında","5. Kat","Gökkent Mah.' De 3+1 Kiralık Daire","Kayseri / Melikgazi / Gökkent Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/8/3/9/8/3/4/204f8498-be87-402f-9500-338e8ae0ae5a.jpeg","","","","",""
"https://www.hepsiemlak.com/kayseri-melikgazi-kosk-kiralik/daire/129368-275","35","17.000","31-12-2024","3 +
                          0","175 m²","15
                        Yaşında","1. Kat","Secret Group Köşk Mah. Kiralık 3+1 175m2 Güney Batı Cephe Daire","Kayseri / Melikgazi / Köşk Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/5/6/9/8/8/3/4/d8e2b440-05f9-4bf6-b4ce-b0e0e88c84e8.jpg","","","","",""
"https://www.hepsiemlak.com/kayseri-kocasinan-ugurevler-kiralik/daire/135143-342","40","19.000","31-12-2024","3 +
                          1","180 m²","3
                        Yaşında","5. Kat","Uğurevler De Kiralık Geniş 3+1 Daire","Kayseri / Kocasinan / Uğurevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/maxpoint-gayrimenkul-135143/kerim-cetinkaya-3617604","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/3/6/7/8/3/4/f817e535-4130-4866-9e22-8cffd40e01e0.jpg","Maxpoint Gayrimenkul","","","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/0/6/7/1/6/3/25618f8d-ab9f-410b-81fb-df1c2047778b.jpg"
"https://www.hepsiemlak.com/kayseri-kocasinan-erciyesevler-kiralik/daire/132355-663","15","25.000","31-12-2024","4 +
                          1","275 m²","5
                        Yaşında","11. Kat","Erciyesevler Mah. Kiralık 4+1 Ultra Lüks Daire","Kayseri / Kocasinan / Erciyesevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/century21-zirve-132355","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/8/9/7/8/3/4/38fe1fdc-1d3b-49ba-b4f0-3f657bea1e16.jpeg","Century21 Zirve","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/3/2/3/1/cab70fc6-aef1-423a-a557-f7aa6e560729.jpg","","",""
